epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,20019.7,0.87499,0.51304,0.91689,0.48319,0.32652,0.28307,0.15948,1.13743,2.29987,1.04503,0.000115537,0.000115537,0.000115537
89,20243.5,0.8802,0.51386,0.91836,0.45796,0.34524,0.29247,0.16514,1.13515,2.27576,1.05038,0.00010729,0.00010729,0.00010729
90,20469.3,0.86336,0.5067,0.91288,0.4641,0.33193,0.28466,0.15841,1.13204,2.24973,1.04776,9.90437e-05,9.90437e-05,9.90437e-05
91,20705.8,0.87719,0.49213,0.89875,0.45315,0.35228,0.28574,0.15927,1.14449,2.27616,1.04931,9.0797e-05,9.0797e-05,9.0797e-05
92,20931,0.87517,0.4858,0.89331,0.49516,0.316,0.28386,0.16016,1.13903,2.32305,1.05518,8.25503e-05,8.25503e-05,8.25503e-05
93,21154.9,0.87055,0.48301,0.89602,0.44226,0.32123,0.28035,0.15915,1.14141,2.31157,1.05166,7.43036e-05,7.43036e-05,7.43036e-05
94,21377.8,0.86265,0.47772,0.89101,0.46289,0.34073,0.28784,0.15894,1.14398,2.30556,1.04813,6.60569e-05,6.60569e-05,6.60569e-05
95,21602.3,0.86949,0.4773,0.88805,0.47068,0.34323,0.29278,0.15988,1.13834,2.29436,1.04537,5.78102e-05,5.78102e-05,5.78102e-05
96,21826.1,0.85572,0.47532,0.88987,0.46836,0.33473,0.28647,0.16051,1.12757,2.29573,1.04426,4.95635e-05,4.95635e-05,4.95635e-05
97,22050.6,0.85209,0.46625,0.89142,0.47479,0.32403,0.2851,0.16084,1.13077,2.3248,1.04204,4.13168e-05,4.13168e-05,4.13168e-05
98,22275.6,0.85059,0.46725,0.88309,0.46345,0.3428,0.28733,0.16175,1.13144,2.34784,1.04329,3.30701e-05,3.30701e-05,3.30701e-05
99,22498.8,0.84665,0.46505,0.88218,0.50397,0.32419,0.28564,0.16,1.13651,2.35046,1.04441,2.48234e-05,2.48234e-05,2.48234e-05
100,22723.6,0.84319,0.46832,0.89514,0.49134,0.32812,0.28569,0.16185,1.13483,2.34641,1.04662,1.65767e-05,1.65767e-05,1.65767e-05
